earthquake_id,title,magnitude,depth,latitude,longitude,Year,date_time,cdi,mmi,tsunami,sig,dmin,gap,nst,magType
706,"M 6.8 - 36 km S of George Town, Cayman Islands",6.8,10.00,18.958,-81.409,2004,12/14/2004 23:20,5,6,0,858,0,21.8,639,mwb
707,"M 6.8 - 54 km SSW of Nemuro, Japan",6.8,35.00,42.9,145.228,2004,12/6/2004 14:15,4,7,0,724,0,23.6,759,mwb
708,"M 7.0 - 51 km SW of Nemuro, Japan",7.0,39.00,43.006,145.119,2004,11/28/2004 18:32,4,7,0,771,0,23.9,929,mwb
709,"M 7.1 - 29 km SSW of Nabire, Indonesia",7.1,10.00,-3.609,135.404,2004,11/26/2004 2:25,0,7,0,776,0,28.8,439,mwc
710,"M 7.1 - 255 km W of Riverton, New Zealand",7.1,10.00,-46.676,164.721,2004,11/22/2004 20:26,5,5,0,782,0,14.7,585,mwc
711,"M 7.2 - 32 km SSW of Pizarro, Colombia",7.2,15.00,4.695,-77.508,2004,11/15/2004 9:06,8,8,0,820,0,50.2,708,mwb
712,"M 7.5 - 63 km NW of Maubara, Timor Leste",7.5,10.00,-8.152,124.868,2004,11/11/2004 21:26,5,7,0,870,0,33.8,301,mwc
713,"M 6.7 - 80 km SSE of Kirakira, Solomon Islands",6.7,10.00,-11.128,162.208,2004,11/11/2004 17:34,0,6,0,691,0,21.5,233,mwb
714,"M 6.7 - 189 km SW of Port McNeill, Canada",6.7,10.00,49.277,-128.772,2004,11/2/2004 10:02,7,4,0,703,0,37.3,459,mwb
715,"M 6.6 - 8 km SSW of Ojiya, Japan",6.6,16.00,37.226,138.779,2004,10/23/2004 8:56,0,8,0,670,0,37,782,mwc
716,"M 6.7 - 31 km WNW of Yonakuni, Japan",6.7,94.00,24.53,122.694,2004,10/15/2004 4:08,5,6,0,705,0,24.7,698,mwb
717,"M 7.0 - 43 km SSW of Masachapa, Nicaragua",7.0,35.00,11.422,-86.665,2004,10/9/2004 21:26,0,6,0,754,0,32.2,441,mwc
718,"M 6.5 - 9 km W of Talisay, Philippines",6.5,105.00,13.925,120.534,2004,10/8/2004 14:36,5,5,0,665,0,18.3,526,mwb
719,"M 6.8 - 60 km SSE of Kirakira, Solomon Islands",6.8,36.00,-10.951,162.161,2004,10/8/2004 8:27,0,6,0,711,0,15.7,545,mwb
720,"M 6.6 - 129 km ESE of Shing?, Japan",6.6,10.00,33.205,137.227,2004,9/6/2004 23:29,0,4,0,670,0,29.8,478,mwc
721,"M 7.4 - 118 km ESE of Shing?, Japan",7.4,10.00,33.184,137.071,2004,9/5/2004 14:57,0,5,0,842,0,27.5,594,mwb
722,"M 7.2 - 94 km SE of Shing?, Japan",7.2,14.00,33.07,136.618,2004,9/5/2004 10:07,0,5,0,798,0,28.4,643,mwc
723,"M 6.5 - 67 km ESE of Teno, Chile",6.5,5.00,-35.173,-70.525,2004,8/28/2004 13:41,0,7,0,650,0,30.1,349,mwb
724,"M 6.5 - 117 km WNW of Manokwari, Indonesia",6.5,13.40,-0.443,133.091,2004,7/28/2004 3:56,0,7,0,650,0,39,305,mwc
725,"M 6.9 - 24 km ENE of Atlasovo, Russia",6.9,188.60,55.682,160.003,2004,6/10/2004 15:19,0,5,0,732,0,31.2,798,mwb
726,"M 6.6 - 11 km N of Cañete, Chile",6.6,21.00,-37.695,-73.406,2004,5/3/2004 4:36,0,7,0,670,0,46.9,282,mwb
727,"M 6.7 - 105 km WNW of Naisano Dua, Indonesia",6.7,65.80,-9.362,122.839,2004,4/23/2004 1:50,0,5,0,691,0,27.6,386,mwb
728,"M 6.5 - 86 km NNW of Sola, Vanuatu",6.5,228.40,-13.174,167.198,2004,4/9/2004 15:23,0,4,0,650,0,29.9,424,mwb
729,M 6.6 - Afghanistan-Tajikistan-Pakistan region,6.6,187.10,36.512,71.029,2004,4/5/2004 21:24,0,4,0,670,0,18.3,728,mwb
730,"M 6.7 - 38 km SSW of Nabire, Indonesia",6.7,25.70,-3.665,135.339,2004,2/8/2004 8:58,0,7,0,691,0,33.3,256,mwc
731,"M 7.3 - Near the south coast of Papua, Indonesia",7.3,10.00,-4.003,135.023,2004,2/7/2004 2:42,0,7,0,820,0,23,390,mwb
732,"M 7.0 - 28 km S of Nabire, Indonesia",7.0,16.60,-3.615,135.538,2004,2/5/2004 21:05,0,7,0,754,0,33,367,mwc
733,"M 6.7 - 107 km NW of Ambon, Indonesia",6.7,17.40,-3.12,127.4,2004,1/28/2004 22:15,0,6,0,691,0,42.5,243,mwb
734,"M 7.3 - 201 km ESE of Tadine, New Caledonia",7.3,10.00,-22.015,169.766,2003,12/27/2003 16:00,0,4,0,820,0,46.6,235,mwc
735,"M 6.6 - 13 km SSW of Bam, Iran",6.6,10.00,28.995,58.311,2003,12/26/2003 1:56,0,9,0,670,0,44.8,552,mwc
736,"M 6.5 - 3 km SSE of Progreso, Panama",6.5,33.00,8.416,-82.824,2003,12/25/2003 7:11,0,6,0,650,0,48.4,405,mwb
737,"M 6.5 - 10 km NE of San Simeon, California",6.5,8.38,35.7005,-121.101,2003,12/22/2003 19:15,7,9,0,1390,0.04685,71,65,mw
738,"M 6.8 - 92 km E of Yujing, Taiwan",6.8,10.00,23.039,121.362,2003,12/10/2003 4:38,0,7,0,711,0,27.7,447,mwb
739,"M 6.6 - 82 km E of Kimbe, Papua New Guinea",6.6,35.00,-5.581,150.88,2003,11/25/2003 20:19,0,6,0,670,0,25.1,384,mwb
740,"M 6.5 - 4 km NW of Can-Avid, Philippines",6.5,35.00,12.025,125.416,2003,11/18/2003 17:14,0,6,0,650,0,45.9,487,mwb
741,"M 6.6 - 51 km NW of Isangel, Vanuatu",6.6,113.70,-19.262,168.892,2003,11/6/2003 10:38,0,5,0,670,0,26.2,475,mwb
742,"M 7.0 - 133 km ESE of Ishinomaki, Japan",7.0,10.00,37.812,142.619,2003,10/31/2003 1:06,0,5,0,754,0,61.2,568,mwb
743,"M 6.7 - 39 km SSE of Kushiro, Japan",6.7,32.00,42.648,144.57,2003,10/8/2003 9:06,0,6,0,691,0,55.4,556,mwc
744,"M 6.7 - 9 km S of Aktash, Russia",6.7,10.00,50.211,87.721,2003,10/1/2003 1:03,0,7,0,691,0,24.5,643,mwb
745,"M 6.5 - 58 km S of Kushiro, Japan",6.5,25.00,42.45,144.38,2003,9/29/2003 2:36,0,5,0,650,0,71.3,586,mwc
746,"M 7.3 - 29 km S of Aktash, Russia",7.3,16.00,50.038,87.813,2003,9/27/2003 11:33,0,7,0,820,0,24.5,667,mwb
747,"M 7.4 - 119 km ESE of Shizunai-furukawach?, Japan",7.4,33.00,41.774,143.593,2003,9/25/2003 21:08,0,7,0,842,0,78.8,514,mwc
748,"M 8.2 - 134 km SSW of Kushiro, Japan",8.2,27.00,41.815,143.91,2003,9/25/2003 19:50,0,9,0,1024,0,0,0,mww
749,"M 6.6 - 16 km SE of Taungdwingyi, Myanmar",6.6,10.00,19.917,95.672,2003,9/21/2003 18:16,0,7,0,670,0,24.7,518,mwb
750,"M 7.2 - 56 km NW of Te Anau, New Zealand",7.2,28.00,-45.104,167.144,2003,8/21/2003 12:12,0,7,0,798,0,17.5,428,mwc
751,M 7.6 - Scotia Sea,7.6,10.00,-60.532,-43.411,2003,8/4/2003 4:37,0,6,0,889,0,25.2,315,mwc
752,"M 6.5 - 41 km N of Rabaul, Papua New Guinea",6.5,33.00,-3.828,152.174,2003,7/15/2003 18:46,0,6,0,650,0,31.4,156,mwb
753,"M 6.8 - 42 km W of Ovalle, Chile",6.8,33.00,-30.608,-71.637,2003,6/20/2003 13:30,0,7,0,711,0,39.1,398,mwc
754,"M 6.9 - 25 km ESE of Atlasovo, Russia",6.9,174.80,55.492,159.999,2003,6/16/2003 22:08,0,5,0,732,0,26.7,733,mwb
755,"M 6.6 - 87 km SSE of Kokopo, Papua New Guinea",6.6,33.00,-5.095,152.502,2003,6/7/2003 0:32,0,6,0,670,0,27.8,419,mwc
756,"M 7.0 - 116 km NE of Tobelo, Indonesia",7.0,31.00,2.354,128.855,2003,5/26/2003 19:23,0,6,0,754,0,30.3,473,mwc
757,"M 7.0 - 27 km SSW of ?funato, Japan",7.0,68.00,38.849,141.568,2003,5/26/2003 9:24,0,7,0,754,0,19.1,690,mwb
758,"M 6.8 - 25 km WNW of Dellys, Algeria",6.8,12.00,36.964,3.634,2003,5/21/2003 18:44,0,9,0,711,0,19.4,534,mwc
759,"M 6.5 - 46 km NE of Ruteng, Indonesia",6.5,33.00,-8.294,120.743,2003,3/25/2003 2:53,0,7,0,650,0,28.7,247,mwc
760,"M 6.8 - 114 km ESE of Kokopo, Papua New Guinea",6.8,40.20,-4.694,153.238,2003,3/11/2003 7:27,0,7,0,711,0,38.4,431,mwc
761,"M 7.6 - 16 km SSW of Cuyutlán, Mexico",7.6,24.00,18.77,-104.104,2003,1/22/2003 2:06,0,7,0,889,0,0,551,mwb
762,"M 6.5 - 33 km S of Puerto San José, Guatemala",6.5,24.00,13.626,-90.774,2003,1/21/2003 2:46,0,6,0,650,0,0,316,mwc
763,"M 7.3 - 126 km W of Kirakira, Solomon Islands",7.3,33.00,-10.491,160.77,2003,1/20/2003 8:43,0,6,0,820,0,0,457,mwc
764,"M 6.7 - 191 km SE of Kokopo, Papua New Guinea",6.7,71.90,-5.311,153.701,2003,1/10/2003 13:11,0,5,0,691,0,0,323,mwb
765,"M 6.7 - New Ireland region, Papua New Guinea",6.7,34.00,-4.786,153.275,2002,12/12/2002 8:30,0,6,0,691,0,0,453,mwb
766,"M 7.9 - 75 km E of Cantwell, Alaska",7.9,4.20,63.5141,-147.453,2002,11/3/2002 22:12,8,9,0,1750,0,0,0,mw
767,"M 7.4 - 50 km NW of Sinabang, Indonesia",7.4,30.00,2.824,96.085,2002,11/2/2002 1:26,0,7,0,842,0,0,418,mwb
768,"M 6.6 - 53 km ENE of Cantwell, Alaska",6.6,4.20,63.5144,-147.912,2002,10/23/2002 11:27,0,7,0,670,0,0,0,mw
769,"M 6.7 - 72 km S of Manokwari, Indonesia",6.7,10.00,-1.511,133.973,2002,10/10/2002 12:28,0,7,0,691,0,0,250,ms
770,"M 7.6 - 102 km SSE of Manokwari, Indonesia",7.6,10.00,-1.757,134.297,2002,10/10/2002 10:50,0,7,0,889,0,0,375,mwc
771,"M 6.5 - 152 km NNE of Bamboo Flat, India",6.5,21.00,13.036,93.068,2002,9/13/2002 22:28,0,6,0,650,0,0,646,mwc
772,"M 7.6 - 68 km ESE of Aitape, Papua New Guinea",7.6,13.00,-3.302,142.945,2002,9/8/2002 18:44,0,7,0,889,0,0,428,mwc
773,"M 6.5 - 114 km SSE of San Jose Village, Northern Mariana Islands",6.5,30.00,14.101,146.199,2002,8/14/2002 13:57,0,4,0,650,0,0,260,mwc
774,"M 6.5 - 14 km SE of Punta de Burica, Panama",6.5,10.00,7.929,-82.793,2002,7/31/2002 0:16,0,7,0,650,0,0,533,mwc
775,"M 6.5 - 59 km SSW of Abhar, Iran",6.5,10.00,35.626,49.047,2002,6/22/2002 2:58,0,8,0,650,0,0,555,mwc
776,"M 6.6 - 20 km SW of Monte Patria, Chile",6.6,54.00,-30.805,-71.124,2002,6/18/2002 13:56,0,7,0,670,0,0,420,mwb
777,"M 6.7 - 190 km NW of Sola, Vanuatu",6.7,33.00,-12.592,166.383,2002,6/17/2002 21:26,0,5,0,691,0,0,272,mwc
778,"M 7.1 - 20 km SSW of Merizo Village, Guam",7.1,85.70,13.088,144.619,2002,4/26/2002 16:06,0,7,0,776,0,0,257,mwc
779,"M 6.7 - 31 km SW of Copiapó, Chile",6.7,62.00,-27.535,-70.586,2002,4/18/2002 16:08,0,7,0,691,0,0,462,mwb
780,"M 6.8 - 27 km SSW of Nuxco, Mexico",6.8,24.90,16.985,-100.865,2002,4/18/2002 5:02,0,6,0,711,0,0,292,mwc
781,"M 7.1 - 67 km ENE of Hualien City, Taiwan",7.1,32.80,24.279,122.179,2002,3/31/2002 6:52,0,6,0,776,0,0,550,mwc
782,"M 6.5 - 107 km NE of Calama, Chile",6.5,125.10,-21.663,-68.329,2002,3/28/2002 4:56,0,5,0,650,0,0,486,mwc
783,"M 7.5 - Mindanao, Philippines",7.5,31.00,6.033,124.249,2002,3/5/2002 21:16,0,7,0,865,0,0,321,mwc
784,"M 7.4 - 51 km SW of Jurm, Afghanistan",7.4,225.60,36.502,70.482,2002,3/3/2002 12:08,0,5,0,842,0,0,138,mwc
785,"M 6.6 - 125 km E of Kimbe, Papua New Guinea",6.6,39.00,-5.345,151.248,2002,2/5/2002 13:27,0,6,0,670,0,0,444,mwc
786,"M 6.5 - 5 km NE of Sultanda??, Turkey",6.5,5.00,38.573,31.271,2002,2/3/2002 7:11,0,7,0,650,0,0,482,mwc
787,"M 6.7 - 11 km SE of Aitape, Papua New Guinea",6.7,11.00,-3.212,142.427,2002,1/10/2002 11:14,0,8,0,691,0,0,333,mwc
788,"M 6.6 - 33 km WNW of Port-Vila, Vanuatu",6.6,10.00,-17.664,168.004,2002,1/3/2002 10:17,0,6,0,670,0,0,386,mwc
789,"M 7.2 - 50 km WNW of Port-Vila, Vanuatu",7.2,21.00,-17.6,167.856,2002,1/2/2002 17:22,0,6,0,798,0,0,427,mwc
790,"M 6.8 - 22 km WNW of Malango, Solomon Islands",6.8,16.00,-9.613,159.53,2001,12/23/2001 22:52,0,7,0,711,0,0,385,mwc
791,"M 6.8 - 62 km SSW of Yonakuni, Japan",6.8,14.00,23.954,122.734,2001,12/18/2001 4:02,0,5,0,711,0,0,499,mwc
792,"M 6.5 - 3 km NW of Hanamaki, Japan",6.5,123.80,39.402,141.089,2001,12/2/2001 13:01,0,5,0,650,0,0,605,mwc
793,"M 7.8 - Southern Qinghai, China",7.8,10.00,35.946,90.541,2001,11/14/2001 9:26,0,9,0,936,0,0,368,mwc
794,"M 7.0 - 40 km S of Kimbe, Papua New Guinea",7.0,33.00,-5.912,150.196,2001,10/31/2001 9:10,0,7,0,754,0,0,254,mwc
795,"M 7.5 - 155 km E of Kendari, Indonesia",7.5,33.00,-4.102,123.907,2001,10/19/2001 3:28,0,6,0,865,0,0,234,mwc
796,"M 7.0 - 69 km SSE of Inarajan Village, Guam",7.0,37.00,12.686,144.98,2001,10/12/2001 15:02,0,6,0,754,0,0,482,mwc
797,"M 6.5 - 108 km WNW of Manokwari, Indonesia",6.5,33.00,-0.578,133.13,2001,9/11/2001 14:56,0,6,0,650,0,0,174,mwc
798,"M 6.6 - 74 km S of Kokhanok, Alaska",6.6,131.80,58.775,-154.701,2001,7/28/2001 7:32,6,6,0,754,0,0,0,mw
799,"M 6.5 - 32 km WNW of Skýros, Greece",6.5,10.00,39.059,24.244,2001,7/26/2001 0:21,0,8,0,650,0,0,483,mwc
800,"M 7.6 - 51 km SW of Punta de Bombón, Peru",7.6,33.00,-17.543,-72.077,2001,7/7/2001 9:38,0,7,0,889,0,0,398,mwc
801,"M 6.6 - 31 km S of Achanizo, Peru",6.6,62.00,-16.086,-73.987,2001,7/5/2001 13:53,0,7,0,670,0,0,324,mwc
802,"M 6.7 - 34 km WSW of Pacocha, Peru",6.7,24.00,-17.745,-71.649,2001,6/26/2001 4:18,0,6,0,691,0,0,422,mwc
803,"M 8.4 - 6 km SSW of Atico, Peru",8.4,33.00,-16.265,-73.641,2001,6/23/2001 20:33,0,8,0,1086,0,0,518,mww
804,"M 6.7 - 128 km SSE of Panguna, Papua New Guinea",6.7,17.00,-7.41,155.865,2001,4/19/2001 21:43,0,6,0,691,0,0,282,mwc
805,"M 6.8 - 16 km SSW of Kure, Japan",6.8,50.00,34.083,132.526,2001,3/24/2001 6:27,0,7,0,711,0,0,596,mwc
806,"M 6.5 - 41 km SSW of Ambon, Indonesia",6.5,33.00,-4.029,128.02,2001,3/19/2001 5:52,0,6,0,650,0,0,206,mwc
807,"M 6.8 - 7 km SSE of Longbranch, Washington",6.8,51.80,47.149,-122.727,2001,2/28/2001 18:54,7,7,0,1441,0,31,67,md
808,"M 7.1 - 137 km WNW of Ternate, Indonesia",7.1,35.00,1.271,126.249,2001,2/24/2001 7:23,0,7,0,776,0,0,426,mwc
809,"M 7.4 - 102 km SSE of Bengkulu, Indonesia",7.4,36.00,-4.68,102.562,2001,2/13/2001 19:28,0,6,0,842,0,0,221,mwc
810,"M 6.6 - 5 km S of Cojutepeque, El Salvador",6.6,10.00,13.671,-88.938,2001,2/13/2001 14:22,0,8,0,670,0,0,273,mwc
811,"M 7.7 - 17 km NW of Bhach?u, India",7.7,16.00,23.419,70.232,2001,1/26/2001 3:16,0,9,0,912,0,0,472,mwc
812,"M 6.9 - 59 km WSW of Bengkulu, Indonesia",6.9,28.00,-4.022,101.776,2001,1/16/2001 13:25,0,6,0,732,0,0,117,mwb
813,"M 7.7 - 28 km SSW of Puerto El Triunfo, El Salvador",7.7,60.00,13.049,-88.66,2001,1/13/2001 17:33,0,8,0,912,0,0,427,mwc
814,"M 6.9 - 47 km S of Old Harbor, Alaska",6.9,36.40,56.7744,-153.281,2001,1/10/2001 16:02,5,7,0,745,0,0,0,mw
815,"M 7.1 - 16 km NE of Port-Olry, Vanuatu",7.1,103.00,-14.928,167.17,2001,1/9/2001 16:49,0,7,0,776,0,0,372,mwb
816,"M 6.8 - Mindanao, Philippines",6.8,33.00,6.631,126.899,2001,1/1/2001 8:54,0,5,0,711,0,0,64,mwc
817,"M 7.5 - 21 km SE of Lukatan, Philippines",7.5,33.00,6.898,126.579,2001,1/1/2001 6:57,0,7,0,865,0,0,324,mwc
818,"M 6.5 - 52 km ENE of Kokopo, Papua New Guinea",6.5,31.00,-4.218,152.725,2000,12/6/2000 22:57,0,7,0,650,0,0,401,mwc
819,"M 7.0 - 37 km E of Balkanabat, Turkmenistan",7.0,30.00,39.566,54.799,2000,12/6/2000 17:11,0,7,0,754,0,0,495,mwc
820,"M 6.5 - 23 km SSE of Badamdar, Azerbaijan",6.5,33.00,40.167,49.954,2000,11/25/2000 18:10,0,6,0,650,0,0,268,mwc
821,"M 6.8 - 15 km SSE of Baku, Azerbaijan",6.8,50.40,40.245,49.946,2000,11/25/2000 18:09,0,6,0,711,0,0,446,mwc
822,"M 6.8 - 112 km SSW of Kokopo, Papua New Guinea",6.8,33.00,-5.228,151.771,2000,11/18/2000 6:54,0,6,0,711,0,0,402,mwb
823,"M 6.6 - 131 km SE of Kokopo, Papua New Guinea",6.6,33.00,-5.097,153.181,2000,11/18/2000 2:05,0,6,0,670,0,0,267,mwc
824,"M 7.8 - 138 km SSW of Kokopo, Papua New Guinea",7.8,33.00,-5.496,151.781,2000,11/17/2000 21:01,0,7,0,936,0,0,346,mwc
825,"M 6.5 - 118 km ESE of Kokopo, Papua New Guinea",6.5,33.00,-4.827,153.226,2000,11/16/2000 7:45,0,6,0,650,0,0,71,mb
826,"M 7.8 - 135 km SE of Kokopo, Papua New Guinea",7.8,30.00,-5.233,153.102,2000,11/16/2000 7:42,0,7,0,936,0,0,294,mwc
827,"M 8.0 - 24 km N of Rabaul, Papua New Guinea",8.0,33.00,-3.98,152.169,2000,11/16/2000 4:54,0,7,0,985,0,0,254,mwc
828,"M 6.5 - 10 km SW of Juradó, Colombia",6.5,17.00,7.042,-77.829,2000,11/8/2000 6:59,0,7,0,650,0,0,462,mwc
829,"M 7.0 - 191 km ESE of Kokopo, Papua New Guinea",7.0,50.00,-4.766,153.945,2000,10/29/2000 8:37,0,7,0,754,0,0,60,mwc
830,"M 6.8 - 29 km SW of Labuan, Indonesia",6.8,38.00,-6.549,105.63,2000,10/25/2000 9:32,0,6,0,711,0,0,415,mwc
831,"M 6.7 - 8 km ESE of Matsue, Japan",6.7,10.00,35.456,133.134,2000,10/6/2000 4:30,0,8,0,691,0,0,390,mwc
832,"M 7.0 - 29 km WNW of Luganville, Vanuatu",7.0,23.00,-15.421,166.91,2000,10/4/2000 16:58,0,7,0,754,0,0,357,mwc
833,"M 6.5 - 15 km W of Nkove, Tanzania",6.5,34.00,-7.977,30.709,2000,10/2/2000 2:25,0,6,0,650,0,0,415,mwb
834,"M 6.8 - 98 km WSW of Ambon, Indonesia",6.8,16.00,-4.11,127.394,2000,8/28/2000 15:05,0,6,0,711,0,0,336,mwc
835,"M 6.5 - 24 km NNW of El Habillal, Mexico",6.5,45.80,18.198,-102.48,2000,8/9/2000 11:41,0,6,0,650,0,0,481,mwc
836,"M 6.8 - 35 km SSE of Uglegorsk, Russia",6.8,10.00,48.786,142.246,2000,8/4/2000 21:13,0,7,0,711,0,0,593,mwc
837,"M 6.6 - 161 km SSE of Lata, Solomon Islands",6.6,33.00,-12.037,166.448,2000,8/3/2000 1:09,0,6,0,670,0,0,218,mwc
838,"M 6.5 - 94 km SSE of Shimoda, Japan",6.5,10.00,33.901,139.376,2000,7/30/2000 12:25,0,7,0,650,0,0,428,mwc
839,"M 6.6 - 227 km SE of Kandrian, Papua New Guinea",6.6,10.00,-7.747,150.917,2000,7/16/2000 3:57,0,5,0,670,0,0,367,mwc
840,"M 6.5 - 24 km SSW of Larsen Bay, Alaska",6.5,42.90,57.3546,-154.198,2000,7/11/2000 1:32,0,6,0,650,0,0,0,mw
841,"M 6.5 - 12 km ENE of Selfoss, Iceland",6.5,10.00,63.98,-20.758,2000,6/21/2000 0:51,0,9,0,650,0,0,351,mwc
842,M 7.9 - South Indian Ocean,7.9,10.00,-13.802,97.453,2000,6/18/2000 14:44,0,5,0,960,0,0,405,mwc
843,"M 6.5 - 25 km E of Selfoss, Iceland",6.5,10.00,63.966,-20.487,2000,6/17/2000 15:40,0,8,0,650,0,0,406,mwc
844,"M 6.7 - 98 km SSW of Bengkulu, Indonesia",6.7,33.00,-4.612,101.905,2000,6/7/2000 23:45,0,5,0,691,0,0,352,mwc
845,"M 6.7 - 95 km S of Bengkulu, Indonesia",6.7,33.00,-4.646,102.102,2000,6/4/2000 16:39,0,5,0,691,0,0,147,mb
846,"M 7.9 - 103 km S of Bengkulu, Indonesia",7.9,33.00,-4.721,102.087,2000,6/4/2000 16:28,0,8,0,960,0,0,379,mwc
847,"M 7.2 - 75 km N of San Antonio de los Cobres, Argentina",7.2,225.00,-23.548,-66.452,2000,5/12/2000 18:43,0,5,0,798,0,0,0,mwc
848,"M 7.6 - 89 km E of Luwuk, Indonesia",7.6,26.00,-1.105,123.573,2000,5/4/2000 4:21,0,7,0,889,0,0,0,mwc
849,"M 6.6 - 62 km SSW of Ialibu, Papua New Guinea",6.6,10.00,-6.817,143.807,2000,3/3/2000 22:22,0,8,0,670,0,0,0,mwc
850,"M 6.6 - 87 km ESE of Kimbe, Papua New Guinea",6.6,33.00,-5.844,150.876,2000,2/6/2000 11:33,0,6,0,670,0,0,0,mwc
851,"M 6.8 - 84 km S of Shikotan, Russia",6.8,61.10,43.046,146.837,2000,1/28/2000 14:21,0,6,0,711,0,0,0,mwc
852,"M 7.2 - 117 km SSW of Hihifo, Tonga",7.2,183.40,-16.925,-174.248,2000,1/8/2000 16:47,0,6,0,798,0,0,0,mwc
853,"M 6.9 - 50 km WSW of Lata, Solomon Islands",6.9,33.00,-10.86,165.354,1999,12/29/1999 13:29,0,6,0,732,0,0,0,mwb
854,"M 6.5 - 59 km SSW of Labuan, Indonesia",6.5,56.00,-6.845,105.555,1999,12/21/1999 14:14,0,6,0,650,0,0,0,mwb
855,"M 7.3 - 14 km WNW of Bolitoc, Philippines",7.3,33.00,15.766,119.74,1999,12/11/1999 18:03,0,7,0,820,0,0,0,mwc
856,"M 7.0 - 26 km SSE of Karluk, Alaska",7.0,43.60,57.3424,-154.347,1999,12/6/1999 23:12,0,7,0,754,0,0,0,mw
857,"M 6.6 - 127 km ESE of Arica, Chile",6.6,128.10,-18.901,-69.171,1999,11/30/1999 4:01,0,5,0,670,0,0,0,mwb
858,"M 7.5 - 92 km ESE of Lakatoro, Vanuatu",7.5,33.00,-16.423,168.214,1999,11/26/1999 13:21,0,7,0,865,0,0,0,mwc
859,"M 7.0 - 88 km W of Kandrian, Papua New Guinea",7.0,33.00,-6.351,148.763,1999,11/19/1999 13:56,0,6,0,754,0,0,0,mwc
860,"M 6.9 - 84 km WNW of Kandrian, Papua New Guinea",6.9,47.50,-5.978,148.82,1999,11/17/1999 3:27,0,6,0,732,0,0,0,mwc
861,"M 7.2 - 8 km S of Düzce, Turkey",7.2,10.00,40.758,31.161,1999,11/12/1999 16:57,0,9,0,798,0,0,0,mwc
862,"M 6.5 - 31 km SW of Ashk?sham, Afghanistan",6.5,228.40,36.522,71.24,1999,11/8/1999 16:45,0,4,0,650,0,0,0,mwc
863,"M 7.1 - Hector Mine, CA Earthquake",7.1,13.73,34.6033,-116.265,1999,10/16/1999 9:46,8,8,0,1576,0,57,73,mw
864,"M 7.5 - 15 km W of San Baltazar Loxicha, Mexico",7.5,60.60,16.059,-96.931,1999,9/30/1999 16:31,0,8,0,865,0,0,0,mwc
865,"M 6.5 - 31 km SE of Puli, Taiwan",6.5,17.00,23.738,121.158,1999,9/25/1999 23:52,0,7,0,650,0,0,0,mwc
866,"M 7.7 - 21 km S of Puli, Taiwan",7.7,33.00,23.772,120.982,1999,9/20/1999 17:47,0,9,0,912,0,0,0,mwc
867,"M 6.6 - 66 km E of Lakatoro, Vanuatu",6.6,33.00,-16.117,168.039,1999,8/22/1999 12:40,0,6,0,670,0,0,0,mwc
868,"M 6.9 - 42 km S of Quepos, Costa Rica",6.9,20.00,9.044,-84.159,1999,8/20/1999 10:02,0,6,0,732,0,0,0,mwc
869,"M 7.6 - 4 km ESE of Derince, Turkey",7.6,17.00,40.748,29.864,1999,8/17/1999 0:01,0,9,0,889,0,0,0,mwc
870,"M 6.7 - 16 km N of Potrerillos, Honduras",6.7,10.00,15.782,-88.33,1999,7/11/1999 14:14,0,8,0,691,0,0,0,mwc
871,"M 7.0 - 1 km SE of Texcala, Mexico",7.0,70.00,18.386,-97.436,1999,6/15/1999 20:42,0,7,0,754,0,0,0,mwc
872,"M 6.6 - 113 km SE of Kokopo, Papua New Guinea",6.6,27.00,-5.165,152.877,1999,5/17/1999 10:07,0,5,0,670,0,0,0,mwc
873,"M 7.1 - 51 km SSE of Kokopo, Papua New Guinea",7.1,73.70,-4.751,152.486,1999,5/16/1999 0:51,0,7,0,776,0,0,0,mwc
874,"M 7.1 - 92 km ENE of Kimbe, Papua New Guinea",7.1,138.00,-5.159,150.88,1999,5/10/1999 20:33,0,7,0,776,0,0,0,mwb
875,"M 6.8 - 132 km WSW of Haveluloto, Tonga",6.8,164.20,-21.422,-176.46,1999,4/13/1999 10:38,0,5,0,711,0,0,0,mwc
876,"M 7.4 - 63 km W of Kimbe, Papua New Guinea",7.4,150.00,-5.591,149.568,1999,4/5/1999 11:08,0,7,0,842,0,0,0,mwc
877,"M 6.8 - 6 km SE of Camaná, Peru",6.8,87.20,-16.66,-72.662,1999,4/3/1999 6:17,0,7,0,711,0,0,0,mwc
878,"M 6.6 - 9 km NNW of P?palkoti, India",6.6,15.00,30.512,79.403,1999,3/28/1999 19:05,0,7,0,670,0,0,0,mwb
879,"M 6.9 - 78 km WSW of Adak, Alaska",6.9,33.00,51.587,-177.668,1999,3/20/1999 10:47,0,6,0,732,0,0,0,mwc
880,"M 6.9 - 123 km SE of Vilyuchinsk, Russia",6.9,56.60,52.056,159.52,1999,3/8/1999 12:25,0,5,0,732,0,0,0,mwc
881,"M 7.1 - 69 km S of Tabiauan, Philippines",7.1,33.00,5.397,121.937,1999,3/4/1999 8:52,0,6,0,776,0,0,0,mwc
882,"M 6.6 - 110 km SSE of K?h Sef?d, Iran",6.6,33.00,28.343,57.193,1999,3/4/1999 5:38,0,7,0,670,0,0,0,mwc
883,"M 7.3 - 146 km NW of Sola, Vanuatu",7.3,90.10,-12.853,166.697,1999,2/6/1999 21:47,0,7,0,820,0,0,0,mwc
